time,o,c,h,l,t,rsi,macd,macdSignal,macdHist,adx,Middle bband,Lower bband,Upper bband,Parabolic sar,ema
2021-01-27- 15:30:00,100.4,100.08,100.91,99.43,1611761400,48.597152225768205,0.0765338784905083,-0.08126651837922369,0.157800396869732,42.16696199957629,100.40166666666688,99.85783254154276,100.945500791791,96.411341,100.20451563283305
2021-01-27- 15:35:00,100.09,99.97,100.32,99.69,1611761700,43.38658426935297,0.06680426401520378,-0.051652361900338194,0.11845662591554199,38.069843438987824,100.14333333333354,99.79679489536875,100.48987177129834,96.45632758999999,100.08725781641652
2021-01-27- 15:40:00,99.98,100.41,100.62,99.85,1611762000,65.54931766676523,0.08820257708650558,-0.023681374102969437,0.11188395118947503,27.633118243780036,100.15333333333353,99.77940523552755,100.52726143113952,96.50086431409999,100.24862890820826
2021-01-27- 15:45:00,100.42,100.74,100.82,100.34,1611762300,76.08271328494196,0.1218338574125255,0.005421672200129554,0.11641218521239595,27.513463457713314,100.37333333333355,99.74249614701411,101.00417051965299,96.54495567095898,100.49431445410413
2021-01-27- 15:50:00,100.69,101.08,101.18,100.45,1611762600,83.75766038974817,0.16304986728819415,0.03694731121774247,0.12610255607045168,36.46783904831622,100.74333333333355,100.1962603135469,101.2904063531202,96.58860611424939,100.78715722705206
2021-01-27- 15:55:00,101.07,100.76,101.15,100.67,1611762900,57.64349681908227,0.16272023729906948,0.062101896434007875,0.1006183408650616,42.437422775384825,100.86000000000023,100.54844476132013,101.17155523868033,96.6804339919644,100.77357861352604
2021-01-27- 16:00:00,100.74,100.44,100.78,100.25,1611763200,39.27542021919601,0.1350598744071192,0.07669349202863014,0.058366382378489054,35.61260330729545,100.76000000000022,100.23744218812122,101.28255781187922,96.77042531212511,100.60678930676302
2021-01-27- 16:05:00,100.4,100.07,100.56,99.97,1611763500,25.295604832838148,0.08693946893440341,0.0787426874097848,0.008196781524618613,39.66971061066092,100.42333333333356,99.85945785448945,100.98720881217767,96.8586168058826,100.3383946533815
2021-01-27- 16:10:00,100.07,99.88,100.17,99.82,1611763800,19.852576351800106,0.039306741608456264,0.07085549824951909,-0.031548756641062825,46.03026503413412,100.13000000000022,99.6649551992014,100.59504480079904,96.94504446976495,100.10919732669075
2021-01-27- 16:15:00,99.87,99.29,99.98,99.15,1611764100,9.915029158006657,-0.03372699318241246,0.04993899996313278,-0.08366599314554524,58.30849293259829,99.7466666666669,99.08247124690234,100.41086208643145,97.02974358036965,99.69959866334537
2021-01-27- 16:20:00,99.28,99.27,99.41,99.03,1611764400,9.668930077075412,-0.08200639152572364,0.023549921665361493,-0.10555631319108513,67.26926114130782,99.48000000000023,98.91407892180172,100.04592107819875,97.11274870876227,99.48479933167269
2021-01-27- 16:25:00,99.27,98.95,99.27,98.88,1611764700,6.059367730875757,-0.132856717220875,-0.007731406111885806,-0.1251253111089892,74.24457018832159,99.17000000000023,98.85844476130845,99.48155523869201,97.19409373458703,99.21739966583635
2021-01-27- 16:30:00,98.97,98.03,99.119,98.02,1611765000,2.3216648927833226,-0.22468618909816485,-0.05112236270914161,-0.17356382638902323,81.39606926139537,98.75000000000023,97.6987784882575,99.80122151174295,97.27381185989529,98.62369983291818
2021-01-27- 16:35:00,98.03,98.57,98.82,98,1611765300,36.69966766230884,-0.24051631369782456,-0.08900115290687821,-0.15151516079094635,86.19483571191017,98.5166666666669,97.76171265770385,99.27162067562993,97.35193562269738,98.59684991645909
2021-01-27- 16:40:00,98.59,98.23,98.79,98.21,1611765600,27.544066460200312,-0.2659595131797232,-0.12439282496144721,-0.141566688218276,89.3940133455867,98.27666666666691,97.83084657331827,98.72248676001556,97.42849691024344,98.41342495822954
2021-01-27- 16:45:00,98.23,97.9,98.63,97.83,1611765900,20.205383628203506,-0.29617565255908573,-0.15874939048097492,-0.13742626207811082,92.20165017420504,98.23333333333358,97.68626031355357,98.78040635311358,97.50352697203857,98.15671247911477
2021-01-27- 16:50:00,97.87,97.88,98.19,97.85,1611766200,19.727556640914575,-0.30730334590930397,-0.18846018156664074,-0.11884316434266323,94.07340805995061,98.00333333333357,97.68236258340053,98.32430408326661,97.5770564325978,98.01835623955739
2021-01-27- 16:55:00,97.87,97.38,97.97,97.29,1611766500,10.45545957895319,-0.3383086365445962,-0.21842987256223184,-0.11987876398236436,95.76856478496684,97.72000000000024,97.23889017184075,98.20110982815973,101.18,97.6991781197787
2021-01-27- 17:00:00,97.34,97.07,97.45,97.06,1611766800,7.275352930397751,-0.36834430178168986,-0.24841275840612345,-0.11993154337556641,96.97568270552058,97.44333333333357,96.77593373616604,98.1107329305011,101.14110000000001,97.38458905988935
2021-01-27- 17:05:00,97.1,97.67,97.91,97.06,1611767100,50.75795120573011,-0.33449275491099684,-0.26562875770709815,-0.06886399720389869,67.75446865100963,97.37333333333358,96.88334467126006,97.86332199540709,101.05947800000001,97.52729452994467
2021-01-27- 17:10:00,97.69,98.56,98.57,97.66,1611767400,75.9018895787495,-0.2399240358623871,-0.26048781333815596,0.020563777475768874,60.0282660370126,97.76666666666692,96.54242994298376,98.99090339035008,100.97948844000001,98.04364726497234
2021-01-27- 17:15:00,98.59,99.07,99.15,98.52,1611767700,83.2524435207411,-0.13461217680091409,-0.2353126860307076,0.10070050922979351,62.154215941683084,98.43333333333358,97.27628728600754,99.59037938065961,100.90109867120002,98.55682363248616
2021-01-27- 17:20:00,99.06,99.35,99.41,99.06,1611768000,86.61478330709464,-0.041556947271544686,-0.19656153827887501,0.15500459100733033,65.91626910178901,98.99333333333357,98.33925212865984,99.6474145380073,100.82427669777601,98.95341181624308
2021-01-27- 17:25:00,99.37,99.34,99.54,99.23,1611768300,85.69312622805562,0.02042151822288929,-0.15316492697852216,0.17358644520141145,69.6259338162255,99.25333333333356,98.99393231370922,99.51273435295789,100.74899116382049,99.14670590812153
2021-01-27- 17:30:00,99.36,98.86,99.44,98.72,1611768600,48.519925261130794,0.027692080361177318,-0.11699352551058226,0.14468560587175958,46.94090828762308,99.18333333333356,98.72599805627758,99.64066861038955,100.67521134054408,99.00335295406077
2021-01-27- 17:35:00,98.86,99.09,99.15,98.36,1611768900,60.75584914861382,0.047256738166339574,-0.08414347277519789,0.13140021094153748,42.31025325573467,99.0966666666669,98.70463492181996,99.48869841151385,100.6029071137332,99.04667647703039
2021-01-27- 17:40:00,99.11,99.64,99.77,99.07,1611769200,78.81623131937609,0.09612384669908636,-0.04809000888034103,0.1442138555794274,37.254451132183924,99.1966666666669,98.54217789240705,99.85115544092675,100.53204897145854,99.3433382385152
2021-01-27- 17:45:00,99.61,99.65,99.65,99.42,1611769500,79.07881447303346,0.12568172678648182,-0.013335661746976459,0.13901738853345827,33.88391638315009,99.46000000000022,98.9366772824061,99.98332271759435,100.46260799202936,99.4966691192576
2021-01-27- 17:50:00,99.649,99.63,99.91,99.46,1611769800,76.24358510590513,0.13947001618463162,0.017225473839345157,0.12224454234528646,38.90227140275372,99.64000000000021,99.62367006561753,99.6563299343829,100.39455583218877,99.5633345596288
2021-01-27- 17:55:00,99.63,99.71,99.82,99.53,1611770100,80.44931420426693,0.14924624027794664,0.04362962712706545,0.1056166131508812,42.2478414158228,99.66333333333354,99.59534640578664,99.73132026088044,100.32786471554499,99.63666727981439
2021-01-27- 18:00:00,99.73,99.73,99.99,99.51,1611770400,81.66644788110553,0.15194525133841807,0.06529275196933598,0.08665249936908209,49.679817960829176,99.69000000000021,99.603590123499,99.77640987650142,100.26250742123409,99.6833336399072
2021-01-27- 18:05:00,99.73,99.35,99.73,99.09,1611770700,29.43703225582063,0.12254390814442218,0.07674298320435322,0.04580092494006896,40.73388842799375,99.59666666666688,99.24744531042893,99.94588802290482,100.1984572728094,99.5166668199536
2021-01-27- 18:10:00,99.35,98.94,99.379,98.8,1611771000,14.46498808082991,0.0709705828579672,0.07558850313507601,-0.004617920277108806,43.89664453718901,99.34000000000022,98.69481268862903,99.9851873113714,100.13568812735322,99.2283334099768
2021-01-27- 18:15:00,98.93,98.92,99.21,98.75,1611771300,13.945980700094808,0.0332352975717356,0.06711786202240792,-0.03388256445067232,47.399910755845745,99.07000000000022,98.67368362795138,99.46631637204906,100.07417436480615,99.0741667049884
2021-01-27- 18:20:00,98.87,98.84,98.95,98.57,1611771600,11.475514716113238,0.001794629560393446,0.05405321553000503,-0.05225858596961158,54.48025389403565,98.90000000000022,98.81359012349901,98.98640987650143,100.01389087751004,98.95708335249421
2021-01-27- 18:25:00,98.84,99.42,99.65,98.83,1611771900,69.75027588720515,0.020699672679072023,0.047382506959818424,-0.0266828342807464,49.727999173886325,99.06000000000023,98.54670995845363,99.57329004154683,99.95481305995983,99.1885416762471
2021-01-27- 18:30:00,99.41,99.09,99.46,98.87,1611772200,44.659719631298536,0.00986966951174395,0.03987993947020353,-0.03001026995845958,46.55982936045345,99.1166666666669,98.64159941988193,99.59173391345188,99.89691679876064,99.13927083812355
2021-01-27- 18:35:00,99.02,99.05,99.17,98.91,1611772500,41.91812335342565,-0.0003302358039150022,0.03183790441537983,-0.03216814021929483,44.44771615149819,99.1866666666669,98.85507119680085,99.51826213653294,99.84017846278543,99.09463541906177
2021-01-27- 18:40:00,99.03,98.5,99.09,98.5,1611772800,18.49759393135898,-0.04463854149699387,0.016542615232905088,-0.061181156729898954,42.4294507735674,98.88000000000022,98.34160733033117,99.41839266966927,99.78457489352972,98.79731770953089
2021-01-27- 18:45:00,98.5,98.69,98.88,98.39,1611773100,36.79627285190923,-0.05928115151732527,0.0013778618828590144,-0.060659013400184286,44.86438884325858,98.7466666666669,98.29049905606597,99.20283427726783,99.73008339565912,98.74365885476544
2021-01-27- 18:50:00,98.68,98.96,98.96,98.57,1611773400,57.25364409725181,-0.04842949652157813,-0.008583609798028415,-0.03984588672354972,38.140459613111744,98.71666666666688,98.33918966210345,99.09414367123031,99.67668172774594,98.85182942738271
2021-01-27- 18:55:00,98.96,98.53,99.08,98.16,1611773700,32.2879527682038,-0.06903380916465096,-0.020673649671352927,-0.048360159493298034,47.77773055131456,98.72666666666687,98.3717644890834,99.08156884425034,99.62434809319103,98.69091471369136
2021-01-27- 19:00:00,98.51,99.25,99.33,98.51,1611774000,67.68238948678446,-0.03100301289849483,-0.022739522316781308,-0.008263490581713523,35.286459372088565,98.91333333333354,98.32176291854299,99.5049037481241,99.57306113132721,98.97045735684569
2021-01-27- 19:05:00,99.25,99.06,99.25,98.75,1611774300,56.07907051744928,-0.0179057191883345,-0.021772761691091946,0.0038670425027574444,26.95894525260456,98.94666666666689,98.33733187446651,99.55600145886726,99.52279990870066,99.01522867842284
2021-01-27- 19:10:00,99.08,99.12,99.27,99.03,1611774600,59.37788567001532,-0.0045714072871732014,-0.018332490810308195,0.013761083523134994,19.288578140937037,99.14333333333354,98.98472830298039,99.3019383636867,99.47354391052664,99.06761433921142
2021-01-27- 19:15:00,99.12,98.12,99.12,98.04,1611774900,20.633791709898972,-0.06401561544495848,-0.027469115737238252,-0.03654649970772023,40.12679598359469,98.76666666666688,97.85083067935548,99.68250265397828,99.42527303231611,98.59380716960571
2021-01-27- 19:20:00,98.11,97.68,98.24,97.48,1611775200,14.422666573159132,-0.13103391943103304,-0.04818207647599721,-0.08285184295503584,56.490623006178474,98.30666666666689,97.10164015700747,99.5116931763263,99.37796757166979,98.13690358480287
2021-01-27- 19:25:00,97.68,97.18,97.72,97.09,1611775500,9.531882390287665,-0.2048482248088419,-0.07951530614256616,-0.12533291866627574,68.47291831695735,97.66000000000021,96.89197222265695,98.42802777734347,99.33160822023639,97.65845179240144
2021-01-27- 19:30:00,97.14,96.39,97.32,96.21,1611775800,5.284696159531266,-0.30044060613239765,-0.12370036614053245,-0.1767402399918652,77.72816682224705,97.08333333333354,96.02121804345053,98.14544862321655,99.28617605583166,97.02422589620072
2021-01-27- 19:35:00,96.36,96.51,96.92,95.99,1611776100,14.014295234179777,-0.34487522952883864,-0.1679353388181937,-0.17693989071064495,84.09717458805925,96.69333333333354,95.99814351105898,97.3885231556081,99.19389077415671,96.76711294810036
2021-01-27- 19:40:00,96.4,96.89,97.29,96.27,1611776400,40.196002625772735,-0.3363450165665398,-0.20161727436786292,-0.1347277421986769,69.59395729667345,96.59666666666686,96.17041687017445,97.02291646315928,99.06573514319045,96.82855647405017
2021-01-27- 19:45:00,96.87,95.81,97.09,95.62,1611776700,17.491086200279916,-0.39307829464891597,-0.23990947842407354,-0.15316881622484244,68.43211757284143,96.40333333333353,95.50870740275457,97.2979592639125,98.94270573746283,96.31927823702509
2021-01-27- 19:50:00,95.81,95.2,96.07,95.03,1611777000,11.829829342025148,-0.45868640775786673,-0.28366486429083215,-0.17502154346703458,71.82653175979944,95.96666666666687,94.56911324884422,97.36422008448952,98.77657045058969,95.75963911851255
2021-01-27- 19:55:00,95.22,95.14,95.83,94.78,1611777300,11.290656570807268,-0.4902853742395479,-0.3249889662805753,-0.1652964079589726,75.44375811551902,95.38333333333354,94.77795007539028,95.9887165912768,98.55177622355431,95.44981955925627
2021-01-27- 20:00:00,95.12,95.56,95.76,94.73,1611777600,40.002985086623475,-0.4656014334030516,-0.3531114597050705,-0.11248997369798108,78.1665917387612,95.3000000000002,94.92905526002097,95.67094473997942,98.28775188790551,95.50490977962814
2021-01-27- 20:05:00,95.57,95.01,95.78,94.85,1611777900,24.455059979992463,-0.4710452865823527,-0.37669822508052697,-0.0943470615018257,78.06367747018437,95.23666666666686,94.76724622008426,95.70608711324947,98.00313173687307,95.25745488981407
2021-01-27- 20:10:00,95.03,95.44,95.51,94.511,1611778200,48.107713576255165,-0.42912217161206456,-0.3871830143868345,-0.04193915722523006,81.26812922123196,95.33666666666687,94.86441437993606,95.80891895339768,97.74128119792323,95.34872744490704
2021-01-27- 20:15:00,95.43,94.91,95.54,94.86,1611778500,30.469914284787702,-0.42310021828591005,-0.3943664551666496,-0.028733763119260458,79.92653071133698,95.12000000000019,94.6601449502465,95.57985504975387,97.45055589011014,95.12936372245352
2021-01-27- 20:20:00,94.91,94.34,95.14,94.21,1611778800,19.145976964055546,-0.44364644666832476,-0.4042224534669846,-0.03942399320134016,83.91512539353228,94.89666666666687,93.99832251082664,95.79501082250711,97.18599586000022,94.73468186122676
2021-01-27- 20:25:00,94.32,94,94.96,93.65,1611779100,14.368216205073464,-0.4652487868287807,-0.4164277201393438,-0.048821066689436865,87.8014623724478,94.41666666666687,93.66578570250867,95.16754763082507,96.8883962740002,94.36734093061338
2021-01-27- 20:30:00,94.06,93.23,94.19,93.22,1611779400,7.7762074764969675,-0.5162093427693009,-0.4363840446653352,-0.07982529810396566,90.89899676110838,93.85666666666687,92.92796386759471,94.78536946573902,96.53217268386018,93.79867046530669
2021-01-27- 20:35:00,93.23,93.8,93.95,93,1611779700,38.901852088347326,-0.4931249447893151,-0.4477322246901312,-0.045392720099183936,93.16606152739364,93.67666666666686,93.02421828632663,94.3291150470071,96.13471196179697,93.79933523265333
2021-01-27- 20:40:00,93.74,94.13,94.48,93.38,1611780000,52.75039058775347,-0.4385095736472948,-0.4458876944815639,0.007378120834269086,66.35425984390417,93.7200000000002,92.97649478810584,94.46350521189456,95.72719940676336,93.96466761632666
2021-01-27- 20:45:00,94.02,94.56,94.86,93.56,1611780300,67.25640331663246,-0.3581726345658893,-0.428344682498429,0.07017204793253967,51.87110936055827,94.16333333333353,93.5410079449685,94.78565872169855,95.37266348388412,94.26233380816333
2021-01-27- 20:50:00,94.55,94.86,95.2,94.48,1611780600,75.21841720592406,-0.2725432768946803,-0.39718440137767924,0.12464112448299897,49.87067677720298,94.51666666666686,93.917482035409,95.11585129792473,93,94.56116690408166
